"userID","userDisplayName","userLocation","userURL","commentTitle","commentBody","createDate","updateDate","recommendations","replyCount","editorsSelection","commentType","trusted","recommendedFlag","permID","timespeople","url"
65281121,"Dan","Philadelphia","NULL","<br/>","He can work it out nicely with a brutal dictator, but Canada is a national security threat and Trudeau is a back-stabber, is that right?<br/><br/>Were through the looking-glass, people.","1528772075","1528772925",9,1,TRUE,"comment",0,NA,"27427396",0,"https://www.nytimes.com/2018/06/11/world/asia/trump-kim-summit.html"
17746233,"Justaperson","NYC","NULL","<br/>","A potentially important event. The meaning of it is still to be seen. Apparently, the U.S. has agreed to suspension of exercises, which isn't as much of a giveaway as it seems. Asking for de-nuclearization while engaging in wargames at their border is a tough sell. Holding back on that this long was a good move. If N.K. shows ill will, it will be easier to resume military exercises. Sanctions remain. The test now is whether N.K. is serious. Trump has removed objections without compromising the main things. Now we must wait to see if Kim is not playing games. <br/><br/>As much as legitimacy for the N. Korean gov't this action also brings them out of the shadows. Again, we will see if the N. Koreans are serious. If they aren't it will be on them, not us, not Trump. <br/><br/>This could even work against China. Who knows? I'm willing to see what happens and not bash Trump in knee-jerk fashion. ","1528903443","1528915935",0,0,FALSE,"comment",0,NA,"27447394",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
19760803,"west_texas","Houston","NULL","<br/>","You can't make this up.  Key quotes - the remarks about the condo prospects. Always an angle, Donnie J.  Seriously?  <br/><br/>When you think about it, that's his orientation to everything. Not surprising, really. He should just go live there and never come back.  <br/><br/>It's 'his peeps' he is developing, lately - a real band of bro's - Donnie and the World Crime Mob with Zhynah, Pootin, and lil' Kim...  'World Toasted', their upcoming No. 1 hit...","1528869716","1528915926",0,0,FALSE,"comment",0,NA,"27444258",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
61726631,"Brian","California","NULL","<br/>","I suspect this will diminish America’s clout in the region, and it’s the second time in less than a week we sold out our allies. <br/><br/>North Korea will likely pull out at the last minute, benefitting from easing sanctions while preserving nuclear capability (it wouldn’t be the first time North Korea reneged).  <br/><br/>Japan and South Korea will likely no longer depend on us for protection, and to hedge their bets, they may directly reach out to North Korea and China to make their own agreements.<br/><br/>Trump should have prepared.","1528864425","1528864428",2,1,FALSE,"comment",0,NA,"27444013",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
56517788,"Karen Sylvan","Santa Cruz","NULL","<br/>","“Stick with me, Kim baby, and you’ll be driving Cadillacs.”","1528853610","1528855319",2,0,FALSE,"comment",0,NA,"27443161",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
28755967,"Timothy Shaw","Madison","NULL","<br/>","If Trump wasn’t afflicted with those nasty bone spurs of his, he could have gone to Vietnam and made a 5-Star hotel out of the Hanoi Hilton and changed the course of history.  It can’t get any easier than that.  Just like the kids game of Monopoly - not much thinking, roll the dice, hope you land on the right spot, buy more hotels till you get tired of winning.","1528851217","1528854302",1,0,FALSE,"comment",0,NA,"27442908",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
81553509,"Koyote","Pennsyltucky","NULL","<br/>","Sure, North Korea will give up its nuclear weapons.<br/><br/>I've got a bridge that I'd like to sell to President Trump.","1528849386","1528851796",3,0,FALSE,"comment",0,NA,"27442715",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
8567583,"dutchiris","Berkeley, CA","NULL","<br/>","Trump would have done better not to mention Otto Warmbier, who was detained, tortured and died at the hands of the North Koreans.  This bogus agreement is bad enough without reminding us of the cruelty and ruthlessness of the dictator he was playing pals with.","1528848665","1528851796",3,0,FALSE,"comment",0,NA,"27442639",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
1599161,"gc","AZ","NULL","<br/>","It was a mighty fine show, The Kardashians could have not done much better. Well, maybe they could. ","1528846334","1528846691",5,0,FALSE,"comment",0,NA,"27442326",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
63882373,"B Windrip","MO","NULL","<br/>","This made for Fox News summit is as phony as everything else about Trump.","1528839319","1528845997",4,0,FALSE,"comment",0,NA,"27441039",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
61986282,"Phyliss Dalmatian","Wichita, Kansas","NULL","<br/>",""" The Presidential Apprentice: Dictator Summer "".  A VERY special episode.","1528839037","1528845994",3,0,FALSE,"comment",0,NA,"27440979",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
32195826,"TheraP","Midwest","NULL","<br/>","Trump made a “promise” - Big deal!  <br/><br/>Two dictators met.  Both liars. What’s new?","1528834809","1528845994",2,0,FALSE,"comment",0,NA,"27440069",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
76260219,"Lawrence","Colorado","NULL","<br/>","Sure sounds like an appeasement concession to Kim.","1528836851","1528845966",2,0,FALSE,"comment",0,NA,"27440519",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
80918005,"Cookies","On","NULL","<br/>","Trump is a fascist.  I'm sure the CIA and FBI have had secret meeting in case this does not end well.  And it won't.....for anyone.","1528834876","1528845961",2,0,FALSE,"comment",0,NA,"27440087",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
67377764,"cc","nyc","NULL","<br/>","Did the video included a pitch for Trump Hotel in Pyongyang, or a Trump resort in the mountains?","1528834865","1528845961",3,0,FALSE,"comment",0,NA,"27440084",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
32154269,"Margaret","Minnesota","NULL","<br/>","I have a bad feeling about this episode of OUR DAILY REALITY SHOW.<br/><br/>Maybe because the the 2 who signed this meaningless agreement are lying dirt bags with hidden agenda's, one is a brutal but clever Dictator and the other is a grifter conman who would sell his mother for a nickel.","1528839843","1528845960",2,0,FALSE,"comment",0,NA,"27441159",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
61641582,"cbindc","dc","NULL","<br/>","Extra, Extra, Trump sells out South Korea!! Read all about it. <br/><br/>Another Republican Victory!<br/><br/>Oh wait- this is a Trump deal. It may or may not be real. Only Kelly Conway knows. ","1528839730","1528845960",3,0,FALSE,"comment",0,NA,"27441142",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
36110037,"David","New York","NULL","<br/>","Trump has accomplished 4 significant things:<br/>1.  Demonstrate to the world that there is a payoff for developing the capability of hitting the United States with nuclear weapons, never mind if there is any possibility of actually using them without committing suicide.  The ""crisis"" thus created in the U.S. will lead to a shower of free goodies.  Iran is no doubt taking notes.<br/>2.  He has exchanged for a vague promise by NK to give up nuclear weapons which are militarily worthless because they are not usable for offensive strikes (as every nuclear power already knows) for giving NK for free a specific promise by the U.S. to eliminate its most important real military deterrent against it, namely maintaining battle-ready troops on the Korean peninsula.  The deterrent value of 30,000 U.S. troops in SK is much if they are not allowed to maintain combat readiness by performing joint exercises with SK troops.<br/>3.  He has brought Kim one important step closer to his overarching goal of dominating the Korean peninsula through conventional military means.<br/>4.  He has pleased China, which has long wanted American forces removed from the Korean peninsula, or the next best thing, rendered unprepared for combat.    ","1528839248","1528845960",4,1,FALSE,"comment",0,NA,"27441022",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
61933801,"Delicious Wolf","Tacoma","NULL","<br/>","The U.S. is unilaterally dropping South Korea’s largest assurance of peace on the peninsula. Without warning. Do you want a nuclear armed South Korea? Because, Mr. Trump, this is how you get one. ","1528839265","1528845958",4,0,FALSE,"comment",0,NA,"27441027",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
46565261,"KathyinCT","Fairfield County CT","NULL","<br/>","One con man meets another.<br/>Classic.","1528834205","1528845958",2,0,FALSE,"comment",0,NA,"27439936",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
61339302,"BWCA","Northern Border","NULL","<br/>","Trump: unprepared in 2016, unprepared in 2018.<br/><br/>What did 18 months of presidency teach Trump? Nothing. Bad teachers? No, bad student.","1528842786","1528845957",3,0,FALSE,"comment",0,NA,"27441774",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
43680302,"Henry","Woodstock, NY","NULL","<br/>","If I was in Tokyo or Taipei, I would be seriously nervous.  ","1528839919","1528845936",4,0,FALSE,"comment",0,NA,"27441176",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
76746312,"Mark","Cheyenne WY","NULL","<br/>","Based on trumps actions toward our enemies vs our allies, it seems pretty clear that Russia, China, and NK coordinated this dog and pony show for maximum effect. Alienating friends and dropping military readiness in S Korea is something all three of our new best friends would welcome.","1528841272","1528845931",4,0,FALSE,"comment",0,NA,"27441488",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
16453349,"Michael B","New Orleans","NULL","<br/>","So, what's Trump's NEXT move with the military going to be?   Training to invade Canada?  <br/><br/>It's shocking that a president would just fling away such a vital aspect of our defense posture as military training exercises with our ally.  What kind of foreign policy is this?  Breaking up with long term democratic allies and going all kissy-kissy with despotic and murderous adversaries?  <br/><br/>Don't cry for me, America!  For I've elected Trump as my Loathsome Leader. ","1528837163","1528845931",3,0,FALSE,"comment",0,NA,"27440588",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
85294871,"GarinH","Texas","NULL","<br/>","Trump totally ignored the issue of ""human rights"" in NK, which is and always has been an American value. Kim Jung Un assassinated his half brother and uncle. He has been recommended in a report by a UN commission in 2014  for crimes against humanity and was recommended for accountability for these crimes by the International Criminal Court. But Trump said he purposely didn’t bring it up. <br/><br/>But Trump closed Cuba to Americans due to ""human rights"" issues after Obama had opened it up in order to allow US business opportunities to compete with Russian influence. So now Russia is investing in Cuba and has a geopolitical advantage. <br/><br/>The point is......""human rights"" is really not important to Trump.<br/><a href=""https://www.nytimes.com/2017/05/31/world/americas/cuba-trump.html"" title=""https://www.nytimes.com/2017/05/31/world/americas/cuba-trump.html"" target=""_blank"">https://www.nytimes.com/2017/05/31/world/americas/cuba-trump.html</a>","1528844403","1528845930",2,1,FALSE,"comment",0,NA,"27442050",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
77049826,"Is_the_audit_over_yet","MD","NULL","<br/>","The only reason this meeting took place is because putin wanted it to.<br/><br/>DJT works for putin not the American people, so it’s easy to understand his disdain for the G7 but he meets with one communist dictator (Un)<br/>and proposes that another (putin) should be readmitted to the G7.<br/><br/>His actions are treasonous and his very words are not close to believeable! DJT has no interest in the well being of this nation and its people<br/><br/>I will support any and all candidates that seek his removal from office.","1528842880","1528845930",5,0,FALSE,"comment",0,NA,"27441794",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
17746233,"Justaperson","NYC","NULL","<br/>","A potentially important event. The meaning of it is still to be seen. Apparently, the U.S. has agreed to suspension of exercises, which isn't as much of a giveaway as it seems. Asking for de-nuclearization while engaging in wargames at their border is a tough sell. Holding back on that this long was a good move. If N.K. shows ill will, it will be easier to resume military exercises. Sanctions remain. The test now is whether N.K. is serious. Trump has removed objections without compromising the main things. Now we must wait to see if Kim is not playing games. <br/><br/>As much as legitimacy for the N. Korean gov't this action also brings them out of the shadows. Again, we will see if the N. Koreans are serious. If they aren't it will be on them, not us, not Trump. <br/><br/>This could even work against China. Who knows? I'm willing to see what happens and not bash Trump in knee-jerk fashion. ","1528903443","1528915935",0,0,FALSE,"comment",0,NA,"27447394",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
19760803,"west_texas","Houston","NULL","<br/>","You can't make this up.  Key quotes - the remarks about the condo prospects. Always an angle, Donnie J.  Seriously?  <br/><br/>When you think about it, that's his orientation to everything. Not surprising, really. He should just go live there and never come back.  <br/><br/>It's 'his peeps' he is developing, lately - a real band of bro's - Donnie and the World Crime Mob with Zhynah, Pootin, and lil' Kim...  'World Toasted', their upcoming No. 1 hit...","1528869716","1528915926",0,0,FALSE,"comment",0,NA,"27444258",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
61726631,"Brian","California","NULL","<br/>","I suspect this will diminish America’s clout in the region, and it’s the second time in less than a week we sold out our allies. <br/><br/>North Korea will likely pull out at the last minute, benefitting from easing sanctions while preserving nuclear capability (it wouldn’t be the first time North Korea reneged).  <br/><br/>Japan and South Korea will likely no longer depend on us for protection, and to hedge their bets, they may directly reach out to North Korea and China to make their own agreements.<br/><br/>Trump should have prepared.","1528864425","1528864428",2,1,FALSE,"comment",0,NA,"27444013",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
56517788,"Karen Sylvan","Santa Cruz","NULL","<br/>","“Stick with me, Kim baby, and you’ll be driving Cadillacs.”","1528853610","1528855319",2,0,FALSE,"comment",0,NA,"27443161",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
28755967,"Timothy Shaw","Madison","NULL","<br/>","If Trump wasn’t afflicted with those nasty bone spurs of his, he could have gone to Vietnam and made a 5-Star hotel out of the Hanoi Hilton and changed the course of history.  It can’t get any easier than that.  Just like the kids game of Monopoly - not much thinking, roll the dice, hope you land on the right spot, buy more hotels till you get tired of winning.","1528851217","1528854302",1,0,FALSE,"comment",0,NA,"27442908",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
81553509,"Koyote","Pennsyltucky","NULL","<br/>","Sure, North Korea will give up its nuclear weapons.<br/><br/>I've got a bridge that I'd like to sell to President Trump.","1528849386","1528851796",3,0,FALSE,"comment",0,NA,"27442715",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
8567583,"dutchiris","Berkeley, CA","NULL","<br/>","Trump would have done better not to mention Otto Warmbier, who was detained, tortured and died at the hands of the North Koreans.  This bogus agreement is bad enough without reminding us of the cruelty and ruthlessness of the dictator he was playing pals with.","1528848665","1528851796",3,0,FALSE,"comment",0,NA,"27442639",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
1599161,"gc","AZ","NULL","<br/>","It was a mighty fine show, The Kardashians could have not done much better. Well, maybe they could. ","1528846334","1528846691",5,0,FALSE,"comment",0,NA,"27442326",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
63882373,"B Windrip","MO","NULL","<br/>","This made for Fox News summit is as phony as everything else about Trump.","1528839319","1528845997",4,0,FALSE,"comment",0,NA,"27441039",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
61986282,"Phyliss Dalmatian","Wichita, Kansas","NULL","<br/>",""" The Presidential Apprentice: Dictator Summer "".  A VERY special episode.","1528839037","1528845994",3,0,FALSE,"comment",0,NA,"27440979",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
32195826,"TheraP","Midwest","NULL","<br/>","Trump made a “promise” - Big deal!  <br/><br/>Two dictators met.  Both liars. What’s new?","1528834809","1528845994",2,0,FALSE,"comment",0,NA,"27440069",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
76260219,"Lawrence","Colorado","NULL","<br/>","Sure sounds like an appeasement concession to Kim.","1528836851","1528845966",2,0,FALSE,"comment",0,NA,"27440519",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
80918005,"Cookies","On","NULL","<br/>","Trump is a fascist.  I'm sure the CIA and FBI have had secret meeting in case this does not end well.  And it won't.....for anyone.","1528834876","1528845961",2,0,FALSE,"comment",0,NA,"27440087",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
67377764,"cc","nyc","NULL","<br/>","Did the video included a pitch for Trump Hotel in Pyongyang, or a Trump resort in the mountains?","1528834865","1528845961",3,0,FALSE,"comment",0,NA,"27440084",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
32154269,"Margaret","Minnesota","NULL","<br/>","I have a bad feeling about this episode of OUR DAILY REALITY SHOW.<br/><br/>Maybe because the the 2 who signed this meaningless agreement are lying dirt bags with hidden agenda's, one is a brutal but clever Dictator and the other is a grifter conman who would sell his mother for a nickel.","1528839843","1528845960",2,0,FALSE,"comment",0,NA,"27441159",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
61641582,"cbindc","dc","NULL","<br/>","Extra, Extra, Trump sells out South Korea!! Read all about it. <br/><br/>Another Republican Victory!<br/><br/>Oh wait- this is a Trump deal. It may or may not be real. Only Kelly Conway knows. ","1528839730","1528845960",3,0,FALSE,"comment",0,NA,"27441142",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
36110037,"David","New York","NULL","<br/>","Trump has accomplished 4 significant things:<br/>1.  Demonstrate to the world that there is a payoff for developing the capability of hitting the United States with nuclear weapons, never mind if there is any possibility of actually using them without committing suicide.  The ""crisis"" thus created in the U.S. will lead to a shower of free goodies.  Iran is no doubt taking notes.<br/>2.  He has exchanged for a vague promise by NK to give up nuclear weapons which are militarily worthless because they are not usable for offensive strikes (as every nuclear power already knows) for giving NK for free a specific promise by the U.S. to eliminate its most important real military deterrent against it, namely maintaining battle-ready troops on the Korean peninsula.  The deterrent value of 30,000 U.S. troops in SK is much if they are not allowed to maintain combat readiness by performing joint exercises with SK troops.<br/>3.  He has brought Kim one important step closer to his overarching goal of dominating the Korean peninsula through conventional military means.<br/>4.  He has pleased China, which has long wanted American forces removed from the Korean peninsula, or the next best thing, rendered unprepared for combat.    ","1528839248","1528845960",4,1,FALSE,"comment",0,NA,"27441022",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
61933801,"Delicious Wolf","Tacoma","NULL","<br/>","The U.S. is unilaterally dropping South Korea’s largest assurance of peace on the peninsula. Without warning. Do you want a nuclear armed South Korea? Because, Mr. Trump, this is how you get one. ","1528839265","1528845958",4,0,FALSE,"comment",0,NA,"27441027",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
46565261,"KathyinCT","Fairfield County CT","NULL","<br/>","One con man meets another.<br/>Classic.","1528834205","1528845958",2,0,FALSE,"comment",0,NA,"27439936",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
61339302,"BWCA","Northern Border","NULL","<br/>","Trump: unprepared in 2016, unprepared in 2018.<br/><br/>What did 18 months of presidency teach Trump? Nothing. Bad teachers? No, bad student.","1528842786","1528845957",3,0,FALSE,"comment",0,NA,"27441774",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
43680302,"Henry","Woodstock, NY","NULL","<br/>","If I was in Tokyo or Taipei, I would be seriously nervous.  ","1528839919","1528845936",4,0,FALSE,"comment",0,NA,"27441176",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
76746312,"Mark","Cheyenne WY","NULL","<br/>","Based on trumps actions toward our enemies vs our allies, it seems pretty clear that Russia, China, and NK coordinated this dog and pony show for maximum effect. Alienating friends and dropping military readiness in S Korea is something all three of our new best friends would welcome.","1528841272","1528845931",4,0,FALSE,"comment",0,NA,"27441488",0,"https://www.nytimes.com/2018/06/12/world/asia/trump-kim-summit.html"
