"response.docs.web_url","response.docs.snippet","response.docs.lead_paragraph","response.docs.source","response.docs.pub_date","response.docs.news_desk","response.docs.section_name","response.docs.subsectoinName","response.docs.type_of_material","response.docs.word_count","response.docs.score","response.docs.byline.organization","response.docs.headline.kicker","response.docs.headline.content_kicker","response.docs.headline.seo","response.docs.headline.sub","response.docs.byline.original","response.docs.byline.organization.1","response.meta.hits","response.meta.offset"
"https://www.nytimes.com/2018/08/04/world/asia/north-korea-us-nuclear-deal.html","Foreign Minister Ri Yong-ho warned that Pyongyang would not start denuclearizing unless Washington took reciprocal actions.","Foreign Minister Ri Yong-ho warned that Pyongyang would not start denuclearizing unless Washington took reciprocal actions.","The New York Times","2018-08-04T14:18:54+0000","Foreign","World","Asia Pacific","News",691,0,NA,NA,NA,NA,NA,"By CHOE SANG-HUN",NA,268,110
"https://www.nytimes.com/2018/07/06/world/asia/north-korea-pompeo-kim-jong-un-nuclear.html","The secretary of state’s trip is his third to Pyongyang, and comes despite widely held doubts about Kim Jong-un’s willingness to denuclearize.","The secretary of state’s trip is his third to Pyongyang, and comes despite widely held doubts about Kim Jong-un’s willingness to denuclearize.","The New York Times","2018-07-06T04:08:52+0000","Foreign","World","Asia Pacific","News",1492,0,NA,NA,NA,NA,NA,"By GARDINER HARRIS",NA,268,110
"https://www.nytimes.com/2018/08/15/world/asia/south-korea-north-moon-jae-in.html","President Moon Jae-in has taken a more assertive stand than the United States in offering inducements for the North to relinquish its nuclear weapons.","President Moon Jae-in has taken a more assertive stand than the United States in offering inducements for the North to relinquish its nuclear weapons.","The New York Times","2018-08-15T09:09:30+0000","Foreign","World","Asia Pacific","News",1175,0,NA,NA,NA,NA,NA,"By CHOE SANG-HUN",NA,268,110
"https://www.nytimes.com/2018/09/10/us/politics/trump-plo-bolton-international-criminal-court.html","In his first major speech, President Trump’s national security adviser criticized some familiar targets but pointedly did not echo Mr. Trump’s optimistic view of diplomacy with North Korea.","In his first major speech, President Trump’s national security adviser criticized some familiar targets but pointedly did not echo Mr. Trump’s optimistic view of diplomacy with North Korea.","The New York Times","2018-09-10T15:53:07+0000","Washington","U.S.","Politics","News",1309,0,NA,NA,NA,NA,NA,"By MARK LANDLER",NA,268,110
"https://www.nytimes.com/2018/08/10/us/politics/north-korea-denuclearize-peace-treaty.html","Pyongyang wants the U.S. to formally declare the end of the Korean War before it begins dismantling its nuclear arsenal. Officials said that was not part of the Singapore deal.","Pyongyang wants the U.S. to formally declare the end of the Korean War before it begins dismantling its nuclear arsenal. Officials said that was not part of the Singapore deal.","The New York Times","2018-08-10T22:17:10+0000","Washington","U.S.","Politics","News",1285,0,NA,NA,NA,NA,NA,"By DAVID E. SANGER and WILLIAM J. BROAD",NA,268,110
"https://www.nytimes.com/2018/07/16/opinion/putin-trump-meeting-helsinki.html","Russia’s president came away from his meeting with Trump looking confident and in charge. ","Russia’s president came away from his meeting with Trump looking confident and in charge. ","The New York Times","2018-07-16T21:23:43+0000","OpEd","Opinion",NA,"Op-Ed",886,0,NA,NA,NA,NA,NA,"By ELENA CHERNENKO",NA,268,110
"https://www.nytimes.com/2018/06/07/world/asia/north-korea-missile-test-site.html","North Korea has used the facility to test a type of missile technology that is considered a particularly worrisome addition to the country’s arsenal.","North Korea has used the facility to test a type of missile technology that is considered a particularly worrisome addition to the country’s arsenal.","The New York Times","2018-06-07T07:54:04+0000","Foreign","World","Asia Pacific","News",882,0,NA,NA,NA,NA,NA,"By CHOE SANG-HUN",NA,268,110
"https://www.nytimes.com/2018/06/12/us/politics/trump-deniro-tweets.html","The actor publicly insulted the president at the Tony Awards, where he used profanity on stage, and then at an event in Canada.","The actor publicly insulted the president at the Tony Awards, where he used profanity on stage, and then at an event in Canada.","The New York Times","2018-06-12T23:27:08+0000","Express","U.S.","Politics","News",422,0,NA,NA,NA,NA,NA,"By MAYA SALAM",NA,268,110
"https://www.nytimes.com/2018/06/15/us/politics/the-biggest-stories-in-american-politics-this-week.html","From the meeting between President Trump and Kim Jong-un of North Korea to the release of a report highly critical of the former director of the F.B.I., a lot happened this week. Here are five of the biggest stories in American politics — and some...","From the meeting between President Trump and Kim Jong-un of North Korea to the release of a report highly critical of the former director of the F.B.I., a lot happened this week. Here are five of the biggest stories in American politics — and some additional links if you want to read further.","The New York Times","2018-06-16T00:44:35+0000","Washington","U.S.","Politics","News",918,0,NA,NA,NA,NA,NA,"By EMILY COCHRANE",NA,268,110
"https://www.nytimes.com/2018/07/25/us/politics/senate-pompeo-trump-putin-north-korea.html","Senators demanded information from Secretary of State Mike Pompeo about President Trump’s meeting with President Vladimir V. Putin of Russia.","Senators demanded information from Secretary of State Mike Pompeo about President Trump’s meeting with President Vladimir V. Putin of Russia.","The New York Times","2018-07-25T15:40:31+0000","Washington","U.S.","Politics","News",1310,0,NA,"","",NA,NA,"By JULIE HIRSCHFELD DAVIS",NA,268,120
"https://www.nytimes.com/2018/09/27/world/asia/mike-pompeo-north-korea.html","The secretary of state said that the world is at “the dawn of a new day” in confronting the North Korean threat, but that pressure must be kept on.","The secretary of state said that the world is at “the dawn of a new day” in confronting the North Korean threat, but that pressure must be kept on.","The New York Times","2018-09-27T17:33:21+0000","Foreign","World","Asia Pacific","News",708,0,NA,NA,NA,NA,NA,"By GARDINER HARRIS",NA,268,120
"https://www.nytimes.com/2018/06/13/us/politics/trump-north-korea-denuclearization.html","“Sleep well tonight!” President Trump reassured Americans after returning from the summit meeting. “What planet is the president on?” replied Senator Chuck Schumer.","“Sleep well tonight!” President Trump reassured Americans after returning from the summit meeting. “What planet is the president on?” replied Senator Chuck Schumer.","The New York Times","2018-06-13T19:34:48+0000","Washington","U.S.","Politics","News",1452,0,NA,NA,NA,NA,NA,"By PETER BAKER and CHOE SANG-HUN",NA,268,120
"https://www.nytimes.com/2018/06/03/business/apple-trump-g7.html","Tesla is most likely to face tough questions at its annual shareholder meeting, and new data is expected on people who work in the gig economy.","Tesla is most likely to face tough questions at its annual shareholder meeting, and new data is expected on people who work in the gig economy.","The New York Times","2018-06-03T18:59:27+0000","Business","Business Day",NA,"News",530,0,"The New York Times","The Week Ahead","The Week Ahead",NA,NA,"By THE NEW YORK TIMES","The New York Times",268,120
"https://www.nytimes.com/2018/06/12/opinion/north-korea-trump-singapore-style.html","The meeting was classic Trump: enormous hype, ulcer-inducing suspense, oceans of self-congratulation, ending with grandiose, fuzzy promises.","The meeting was classic Trump: enormous hype, ulcer-inducing suspense, oceans of self-congratulation, ending with grandiose, fuzzy promises.","The New York Times","2018-06-12T20:54:20+0000","Editorial","Opinion",NA,"Editorial",1020,0,"THE EDITORIAL BOARD","","",NA,NA,"By THE EDITORIAL BOARD","THE EDITORIAL BOARD",268,120
"https://www.nytimes.com/2018/06/07/us/politics/rudy-giuliani-melania-trump-stormy-daniels-north-korea.html","The first lady and secretary of state pushed back on Rudolph W. Giuliani, making clear that he does not reflect their views on Stormy Daniels or North Korea.","The first lady and secretary of state pushed back on Rudolph W. Giuliani, making clear that he does not reflect their views on Stormy Daniels or North Korea.","The New York Times","2018-06-07T23:57:42+0000","Washington","U.S.","Politics","News",884,0,NA,NA,NA,NA,NA,"By PETER BAKER and MAGGIE HABERMAN",NA,268,120
"https://www.nytimes.com/2018/06/11/world/asia/trump-kim-summit-plane.html","Mr. Kim apparently did not trust his own aging Soviet-built plane. So he chose an American-made 747 that had been used by Chinese leaders instead.","Mr. Kim apparently did not trust his own aging Soviet-built plane. So he chose an American-made 747 that had been used by Chinese leaders instead.","The New York Times","2018-06-11T13:39:49+0000","Foreign","World","Asia Pacific","News",522,0,NA,NA,NA,NA,NA,"By JANE PERLEZ",NA,268,120
"https://www.nytimes.com/2018/06/23/world/asia/soldiers-remains-north-korea.html","More than six decades after the end of the Korean War, The Pentagon began moving wooden coffins to the border with North Korea to prepare for the return of American war dead.","More than six decades after the end of the Korean War, The Pentagon began moving wooden coffins to the border with North Korea to prepare for the return of American war dead.","The New York Times","2018-06-23T15:42:30+0000","Foreign","World","Asia Pacific","News",619,0,NA,NA,NA,NA,NA,"By CHOE SANG-HUN",NA,268,120
"https://www.nytimes.com/2018/07/23/world/asia/north-korea-dismantling-missile-facilities.html","North Korea has started dismantling a missile-engine test site, as President Trump said the North’s leader, Kim Jong-un, had promised during their historic summit meeting.","North Korea has started dismantling a missile-engine test site, as President Trump said the North’s leader, Kim Jong-un, had promised during their historic summit meeting.","The New York Times","2018-07-24T02:16:33+0000","Foreign","World","Asia Pacific","News",649,0,NA,NA,NA,NA,NA,"By CHOE SANG-HUN",NA,268,120
"https://www.nytimes.com/2018/07/09/world/europe/donald-trump-nato-summit-russia-putin.html","American presidents are usually seen as leaders at NATO, but Mr. Trump might play the role of agitator, sowing disagreement that would play into Russia’s hands.","American presidents are usually seen as leaders at NATO, but Mr. Trump might play the role of agitator, sowing disagreement that would play into Russia’s hands.","The New York Times","2018-07-09T20:28:37+0000","Washington","World","Europe","News",1372,0,NA,NA,NA,NA,NA,"By STEVEN ERLANGER and JULIE HIRSCHFELD DAVIS",NA,268,120
"https://www.nytimes.com/2018/08/25/world/asia/unified-korean-womens-basketball.html","The squad will compete in the Asian Games quarterfinals on Sunday. But will there be any lasting benefit from the feel-good sports diplomacy?","The squad will compete in the Asian Games quarterfinals on Sunday. But will there be any lasting benefit from the feel-good sports diplomacy?","The New York Times","2018-08-25T05:30:01+0000","Foreign","World","Asia Pacific","News",1004,0,NA,NA,NA,NA,NA,"By MIKE IVES",NA,268,130
"https://www.nytimes.com/2018/06/14/world/asia/mike-pompeo-north-korea-sanctions.html","“We are going to get the complete denuclearization,” Secretary of State Mike Pompeo said. “Only then will there be relief from sanctions.”","“We are going to get the complete denuclearization,” Secretary of State Mike Pompeo said. “Only then will there be relief from sanctions.”","The New York Times","2018-06-14T11:17:17+0000","Foreign","World","Asia Pacific","News",1300,0,NA,NA,NA,NA,NA,"By JANE PERLEZ and CHOE SANG-HUN",NA,268,130
"https://www.nytimes.com/2018/08/14/us/politics/trump-signing-statements.html","In the latest example of his broad vision of executive power, President Trump used a signing statement to challenge dozens of provisions, including limits on Russia and North Korea.","In the latest example of his broad vision of executive power, President Trump used a signing statement to challenge dozens of provisions, including limits on Russia and North Korea.","The New York Times","2018-08-14T20:15:34+0000","Washington","U.S.","Politics","News",808,0,NA,NA,NA,NA,NA,"By CHARLIE SAVAGE",NA,268,130
"https://www.nytimes.com/2018/07/09/us/politics/melania-trump-europe-trip.html","Mrs. Trump plans to revive “Be Best,” her child-focused platform, as she accompanies her husband on a weeklong trip through Europe.","Mrs. Trump plans to revive “Be Best,” her child-focused platform, as she accompanies her husband on a weeklong trip through Europe.","The New York Times","2018-07-09T23:45:33+0000","Washington","U.S.","Politics","News",616,0,NA,NA,NA,NA,NA,"By KATIE ROGERS",NA,268,130
"https://www.nytimes.com/2018/06/01/us/politics/heres-what-you-missed-in-american-politics.html","Be it President Trump’s decision to reinstate the June 12 meeting with North Korea or more tariffs for American allies, here are six of the biggest stories in politics this week. (And links if you’d like to read further.)","Be it President Trump’s decision to reinstate the June 12 meeting with North Korea or more tariffs for American allies, here are six of the biggest stories in politics this week. (And links if you’d like to read further.)","The New York Times","2018-06-02T00:46:54+0000","Washington","U.S.","Politics","News",1197,0,NA,NA,NA,NA,NA,"By EMILY COCHRANE",NA,268,130
"https://www.nytimes.com/video/world/asia/100000005953051/trading-bombs-for-beaches-tracking-north-koreas-tourism-plans.html","Construction is underway in North Korea to build a sprawling resort complex near an area the military has used for testing missiles. The government said it hopes to attract a million tourists a year. From where remains unclear.","Construction is underway in North Korea to build a sprawling resort complex near an area the military has used for testing missiles. The government said it hopes to attract a million tourists a year. From where remains unclear.","The New York Times","2018-06-15T00:34:59+0000","World / Asia Pacific","World","Asia Pacific","Video",441,0,NA,NA,NA,NA,NA,"By CHRISTIAAN TRIEBERT and AINARA TIEFENTHÄLER",NA,268,130
"https://www.nytimes.com/2018/06/24/us/politics/trump-challenge-coins.html","Under President Trump, once stately medallions have gotten glitzier, and at least one featured a Trump property. Ethics watchdogs are worried.","Under President Trump, once stately medallions have gotten glitzier, and at least one featured a Trump property. Ethics watchdogs are worried.","The New York Times","2018-06-24T09:00:01+0000","Washington","U.S.","Politics","News",1675,0,NA,NA,NA,NA,NA,"By KENNETH P. VOGEL",NA,268,130
"https://www.nytimes.com/2018/09/24/nyregion/chris-collins-congress-ad-nate-mcmurray-korea.html","Representative Chris Collins released a television ad featuring a video of his opponent, Nate McMurray, speaking in Korean.","Representative Chris Collins released a television ad featuring a video of his opponent, Nate McMurray, speaking in Korean.","The New York Times","2018-09-24T22:16:24+0000","Metro","New York",NA,"News",805,0,NA,NA,NA,NA,NA,"By TYLER PAGER",NA,268,130
"https://www.nytimes.com/2018/06/11/podcasts/the-daily/trump-g7-north-korea-summit.html","President Trump attacked G-7 leaders while on his way to meet Kim Jong-un of North Korea. Why is he picking fights with America’s closest allies and embracing longtime opponents?","President Trump attacked G-7 leaders while on his way to meet Kim Jong-un of North Korea. Why is he picking fights with America’s closest allies and embracing longtime opponents?","The New York Times","2018-06-11T09:52:25+0000","Podcasts","Podcasts","The Daily","briefing",433,0,NA,"The Daily","The Daily",NA,NA,"By MICHAEL BARBARO",NA,268,130
"https://www.nytimes.com/2018/06/10/us/politics/trump-kudlow-g7.html","The adviser, Larry Kudlow, said a “betrayal” by the Canadian prime minister had forced President Trump to take action to avoid being seen as weak before his meeting with Kim Jong-un.","The adviser, Larry Kudlow, said a “betrayal” by the Canadian prime minister had forced President Trump to take action to avoid being seen as weak before his meeting with Kim Jong-un.","The New York Times","2018-06-10T13:50:02+0000","Washington","U.S.","Politics","News",902,0,NA,NA,NA,NA,NA,"By NOAH WEILAND",NA,268,130
"https://www.nytimes.com/2018/06/12/us/california-today-koreatown-trump-kim-meeting.html","Tuesday: Koreans in California react to the Singapore summit meeting, the federal government investigates U.S.C., and a “Saved by the Bell” dining experience.","Tuesday: Koreans in California react to the Singapore summit meeting, the federal government investigates U.S.C., and a “Saved by the Bell” dining experience.","The New York Times","2018-06-12T12:48:09+0000","National","U.S.",NA,"briefing",944,0,NA,"California Today","California Today",NA,NA,"By JOSE A. DEL REAL",NA,268,140
"https://www.nytimes.com/2018/06/10/world/canada/g-7-justin-trudeau-trump.html","A Twitter tirade by President Trump against the Canadian prime minister provoked anger and defiance in the decidedly diplomatic country.","A Twitter tirade by President Trump against the Canadian prime minister provoked anger and defiance in the decidedly diplomatic country.","The New York Times","2018-06-11T00:45:01+0000","Foreign","World","Canada","News",1220,0,NA,NA,NA,NA,NA,"By DAN BILEFSKY and CATHERINE PORTER",NA,268,140
"https://www.nytimes.com/2018/08/10/opinion/donald-trump-glenn-kessler-factchecking.html","Glenn Kessler’s database of presidential untruths will become a reference, a talisman.","Glenn Kessler’s database of presidential untruths will become a reference, a talisman.","The New York Times","2018-08-11T00:54:16+0000","OpEd","Opinion",NA,"Op-Ed",879,0,NA,NA,NA,NA,NA,"By ROGER COHEN",NA,268,140
"https://www.nytimes.com/2018/08/22/world/asia/north-korea-south-korea-liaison-office.html","Some see a “liaison office” as a first step toward denuclearizing the peninsula, but critics contend it concedes too much to the North for little in return.","Some see a “liaison office” as a first step toward denuclearizing the peninsula, but critics contend it concedes too much to the North for little in return.","The New York Times","2018-08-22T08:28:49+0000","Foreign","World","Asia Pacific","News",696,0,NA,NA,NA,NA,NA,"By CHOE SANG-HUN",NA,268,140
"https://www.nytimes.com/2018/06/04/us/politics/fact-check-trump-500-days-.html","On Monday, President Trump again took to Twitter to promote what he called his accomplishments in office so far on immigration, the economy and North Korea.","On Monday, President Trump again took to Twitter to promote what he called his accomplishments in office so far on immigration, the economy and North Korea.","The New York Times","2018-06-05T01:20:11+0000","Politics","U.S.","Politics","News",628,0,NA,"Fact check of the day","Fact check of the day",NA,NA,"By MAYA SALAM",NA,268,140
"https://www.nytimes.com/2018/06/11/opinion/trump-north-korea-iran-nuclear-deal.html","It will be very difficult for President Trump to negotiate a deal with North Korea that is as good as the one Barack Obama negotiated with Iran.","It will be very difficult for President Trump to negotiate a deal with North Korea that is as good as the one Barack Obama negotiated with Iran.","The New York Times","2018-06-11T20:15:21+0000","OpEd","Opinion",NA,"Op-Ed",956,0,NA,"Contributing Op-Ed Writer","Contributing Op-Ed Writer",NA,NA,"By ANTONY J. BLINKEN",NA,268,140
"https://www.nytimes.com/2018/09/25/world/americas/united-nations-general-assembly-live-updates.html","Leaders from around the world have gathered in New York to deal with a host of nettlesome issues, ranging from Iran’s nuclear program to North Korea to wars in the Middle East.","Leaders from around the world have gathered in New York to deal with a host of nettlesome issues, ranging from Iran’s nuclear program to North Korea to wars in the Middle East.","The New York Times","2018-09-25T10:05:29+0000","Foreign","World","Americas","News",2511,0,"The New York Times",NA,NA,NA,NA,"By THE NEW YORK TIMES","The New York Times",268,140
"https://www.nytimes.com/2018/07/16/world/europe/putin-trump-2016-election.html","President Vladimir V. Putin of Russia got what he wanted most from his meeting with President Trump: American affirmation of his status as a global power.","President Vladimir V. Putin of Russia got what he wanted most from his meeting with President Trump: American affirmation of his status as a global power.","The New York Times","2018-07-16T23:14:49+0000","Foreign","World","Europe","News Analysis",1433,0,NA,"News Analysis","News Analysis",NA,NA,"By ANDREW HIGGINS and STEVEN ERLANGER",NA,268,140
"https://www.nytimes.com/2018/09/19/briefing/brett-kavanaugh-trump-north-korea.html","Here’s what you need to know at the end of the day.","Here’s what you need to know at the end of the day.","The New York Times","2018-09-19T22:23:26+0000","NYTNow","Briefing",NA,"briefing",945,0,NA,NA,NA,NA,NA,"By JOUMANA KHATIB and MARCUS PAYADUE",NA,268,140
"https://www.nytimes.com/2018/06/15/us/politics/trump-fox-and-friends-interview.html","President Trump called the F.B.I. a “den of thieves,” said it’s “great to give” Kim Jong-un credibility, and again blamed Barack Obama for Russia’s annexation of Crimea. ","President Trump called the F.B.I. a “den of thieves,” said it’s “great to give” Kim Jong-un credibility, and again blamed Barack Obama for Russia’s annexation of Crimea. ","The New York Times","2018-06-15T14:44:08+0000","Washington","U.S.","Politics","News",1927,0,NA,"fact check of the day","fact check of the day",NA,NA,"By LINDA QIU",NA,268,140
"https://www.nytimes.com/2018/06/15/us/politics/trump-fox-and-friends-interview.html","President Trump called the F.B.I. a “den of thieves,” said it’s “great to give” Kim Jong-un credibility, and again blamed Barack Obama for Russia’s annexation of Crimea. ","President Trump called the F.B.I. a “den of thieves,” said it’s “great to give” Kim Jong-un credibility, and again blamed Barack Obama for Russia’s annexation of Crimea. ","The New York Times","2018-06-15T14:44:08+0000","Washington","U.S.","Politics","News",1927,0,NA,"fact check of the day","fact check of the day",NA,NA,"By LINDA QIU",NA,268,150
"https://www.nytimes.com/2018/07/21/opinion/sunday/trump-europe-nato-russia.html","After Trump’s performances in Europe, why would Europeans consider his administration a trustworthy partner? Already, only 9 percent of Germans do.","After Trump’s performances in Europe, why would Europeans consider his administration a trustworthy partner? Already, only 9 percent of Germans do.","The New York Times","2018-07-21T18:30:03+0000","OpEd","Opinion","Sunday Review","Op-Ed",851,0,NA,"","",NA,NA,"By WOLFGANG ISCHINGER",NA,268,150
"https://www.nytimes.com/2018/07/17/us/politics/republican-voters-trump-putin.html","President Trump has said his admirers will stand by him through anything. Now, a stunning news conference with the Russian president has provided a singular test case.","President Trump has said his admirers will stand by him through anything. Now, a stunning news conference with the Russian president has provided a singular test case.","The New York Times","2018-07-17T20:35:48+0000","Politics","U.S.","Politics","News",1153,0,NA,NA,NA,NA,NA,"By MATT FLEGENHEIMER",NA,268,150
"https://www.nytimes.com/2018/09/06/us/politics/north-korea-sony-hack-wannacry-indictment.html","Only one North Korean was named in a complaint, but it described a team of hackers for the North’s main intelligence agency who caused hundreds of millions of dollars of damage to the global economy.","Only one North Korean was named in a complaint, but it described a team of hackers for the North’s main intelligence agency who caused hundreds of millions of dollars of damage to the global economy.","The New York Times","2018-09-06T14:26:15+0000","Washington","U.S.","Politics","News",1493,0,NA,NA,NA,NA,NA,"By DAVID E. SANGER and KATIE BENNER",NA,268,150
"https://www.nytimes.com/2018/06/12/podcasts/the-daily/trump-kim-north-korea-summit.html","For the first time ever, a sitting president of the United States has met with a North Korean leader. Was the handshake between President Trump and Kim Jong-un a beginning or an end?","For the first time ever, a sitting president of the United States has met with a North Korean leader. Was the handshake between President Trump and Kim Jong-un a beginning or an end?","The New York Times","2018-06-12T09:58:54+0000","Podcasts","Podcasts","The Daily","briefing",394,0,NA,"The Daily","The Daily",NA,NA,"By MICHAEL BARBARO",NA,268,150
"https://www.nytimes.com/2018/06/08/world/canada/canada-trudeau-trump-us-group-of-7.html","As an ally turns antagonist, Prime Minister Justin Trudeau faces pressure to look beyond the traditional priorities of Canada to protect not only its economy, but also its dignity.","As an ally turns antagonist, Prime Minister Justin Trudeau faces pressure to look beyond the traditional priorities of Canada to protect not only its economy, but also its dignity.","The New York Times","2018-06-08T23:19:46+0000","Foreign","World","Canada","News",1142,0,NA,"","",NA,NA,"By CATHERINE PORTER",NA,268,150
"https://www.nytimes.com/2018/06/11/opinion/g7-trump-north-korea-kim-jong-un-foreign-policy.html","The president brings low-trust politics to the Group of 7.","The president brings low-trust politics to the Group of 7.","The New York Times","2018-06-12T00:33:39+0000","OpEd","Opinion",NA,"Op-Ed",870,0,NA,"Op-Ed Columnist","Op-Ed Columnist",NA,NA,"By DAVID BROOKS",NA,268,150
"https://www.nytimes.com/2018/06/08/us/politics/trump-melania-surgery.html","Until President Trump stepped in front of the cameras on Friday, there had been no leaks about the first lady’s closely guarded condition.","Until President Trump stepped in front of the cameras on Friday, there had been no leaks about the first lady’s closely guarded condition.","The New York Times","2018-06-08T15:17:28+0000","Washington","U.S.","Politics","News",826,0,NA,NA,NA,NA,NA,"By KATIE ROGERS",NA,268,150
"https://www.nytimes.com/2018/06/18/us/politics/pompeo-trade-china.html","Secretary of State Mike Pompeo called China “the most predatory economic government” and said that trading relationships with U.S. allies were “out of whack.”","Secretary of State Mike Pompeo called China “the most predatory economic government” and said that trading relationships with U.S. allies were “out of whack.”","The New York Times","2018-06-18T23:41:29+0000","Washington","U.S.","Politics","News",828,0,NA,NA,NA,NA,NA,"By GARDINER HARRIS",NA,268,150
"https://www.nytimes.com/2018/06/19/us/politics/joe-hagin-retires-trump-white-house.html","Mr. Hagin, who was a deputy chief of staff to President George W. Bush and served in the same role for President Trump, will step down on July 6.","Mr. Hagin, who was a deputy chief of staff to President George W. Bush and served in the same role for President Trump, will step down on July 6.","The New York Times","2018-06-19T23:17:21+0000","Washington","U.S.","Politics","News",808,0,NA,NA,NA,NA,NA,"By PETER BAKER and MAGGIE HABERMAN",NA,268,150
"https://www.nytimes.com/2018/06/22/us/politics/trump-deal-maker.html","After 17 months in office, President Trump has yet to seal many major deals on trade, security, health care, immigration or gun control.","After 17 months in office, President Trump has yet to seal many major deals on trade, security, health care, immigration or gun control.","The New York Times","2018-06-22T22:59:25+0000","Washington","U.S.","Politics","News Analysis",1445,0,NA,"News Analysis","News Analysis",NA,NA,"By PETER BAKER",NA,268,160
"https://www.nytimes.com/2018/08/21/us/politics/new-us-sanctions-target-russia-for-defying-rules-on-north-korea.html","The administration’s targets include ships that were transferring oil to North Korean vessels, which imported the oil despite international sanctions.","The administration’s targets include ships that were transferring oil to North Korean vessels, which imported the oil despite international sanctions.","The New York Times","2018-08-21T15:25:41+0000","Washington","U.S.","Politics","News",381,0,NA,NA,NA,NA,NA,"By GARDINER HARRIS",NA,268,160
"https://www.nytimes.com/2018/06/08/us/politics/trump-pardon-muhammad-ali.html","It was not clear how the presidential pardon would help the late boxing champion, whose conviction for refusing the military draft was overturned in 1971.","It was not clear how the presidential pardon would help the late boxing champion, whose conviction for refusing the military draft was overturned in 1971.","The New York Times","2018-06-08T14:33:12+0000","Washington","U.S.","Politics","News",651,0,NA,NA,NA,NA,NA,"By EILEEN SULLIVAN",NA,268,160
"https://www.nytimes.com/2018/07/26/us/politics/rand-paul-president-trump-russia.html","When they competed for the presidency, Senator Rand Paul of Kentucky held Donald J. Trump in contempt. Now the senator is the president’s loudest Russia defender.","When they competed for the presidency, Senator Rand Paul of Kentucky held Donald J. Trump in contempt. Now the senator is the president’s loudest Russia defender.","The New York Times","2018-07-26T21:40:20+0000","Washington","U.S.","Politics","News",1404,0,NA,NA,NA,NA,NA,"By ELIZABETH WILLIAMSON",NA,268,160
"https://www.nytimes.com/2018/06/15/us/korean-war-mia-trump.html","The joint statement signed at the Singapore summit meeting includes a promise to resume long-stalled work to locate and return remains of thousands of American war dead.","The joint statement signed at the Singapore summit meeting includes a promise to resume long-stalled work to locate and return remains of thousands of American war dead.","The New York Times","2018-06-15T09:00:10+0000","National","U.S.",NA,"News",1153,0,NA,NA,NA,NA,NA,"By DAVE PHILIPPS",NA,268,160
"https://www.nytimes.com/2018/06/12/us/politics/singapore-summit-congress.html","Members of Congress reacted to the pronouncements from Singapore with distrust, with some Republicans saying President Trump must ratify any nuclear accord.","Members of Congress reacted to the pronouncements from Singapore with distrust, with some Republicans saying President Trump must ratify any nuclear accord.","The New York Times","2018-06-12T17:47:02+0000","Washington","U.S.","Politics","News",980,0,NA,NA,NA,NA,NA,"By NICHOLAS FANDOS",NA,268,160
"https://www.nytimes.com/2018/07/30/us/politics/trump-iran-rouhani.html","“With current America and these policies, there will definitely not be the possibility of dialogue and engagement,” a Foreign Ministry spokesman said.","“With current America and these policies, there will definitely not be the possibility of dialogue and engagement,” a Foreign Ministry spokesman said.","The New York Times","2018-07-30T20:44:50+0000","Washington","U.S.","Politics","News",910,0,NA,NA,NA,NA,NA,"By MICHAEL D. SHEAR and RICK GLADSTONE",NA,268,160
"https://www.nytimes.com/2018/06/11/briefing/kim-jong-un-yemen-afghanistan.html","Here’s what you need to know to start your day.","Here’s what you need to know to start your day.","The New York Times","2018-06-11T19:56:13+0000","NYTNow","Briefing",NA,"briefing",1291,0,NA,"Asia and Australia Edition","Asia and Australia Edition",NA,NA,"By CHARLES McDERMID",NA,268,160
"https://www.nytimes.com/video/us/politics/100000005942507/guilianis-freewheeling-trip-to-israel.html","Rudolph Giuliani — President Trump’s lawyer and a former mayor of New York — spoke on a variety of topics, like the Mueller investigation and Stormy Daniels, while in Israel. He also danced at a restaurant.","Rudolph Giuliani — President Trump’s lawyer and a former mayor of New York — spoke on a variety of topics, like the Mueller investigation and Stormy Daniels, while in Israel. He also danced at a restaurant.","The New York Times","2018-06-07T20:40:01+0000","U.S. / Politics","U.S.","Politics","Video",362,0,NA,NA,NA,NA,NA,"By ROBIN STEIN, AINARA TIEFENTHÄLER and SARAH STEIN KERR",NA,268,160
"https://www.nytimes.com/2018/07/15/world/europe/trump-putin-helsinki-summit.html","By attacking Europe and starting a trade war with America’s closest allies, President Trump has already advanced the agenda of President Vladimir V. Putin, analysts say.","By attacking Europe and starting a trade war with America’s closest allies, President Trump has already advanced the agenda of President Vladimir V. Putin, analysts say.","The New York Times","2018-07-15T09:15:21+0000","Foreign","World","Europe","News Analysis",1924,0,NA,"News Analysis","News Analysis",NA,NA,"By ANDREW HIGGINS and NEIL MacFARQUHAR",NA,268,160
"https://www.nytimes.com/2018/07/16/opinion/trump-maduro-venezuela-latin-america.html","The U.S. president seems to view Latin America as the ground to impose his will, regardless of the costs.","The U.S. president seems to view Latin America as the ground to impose his will, regardless of the costs.","The New York Times","2018-07-16T09:30:10+0000","OpEd","Opinion",NA,"Op-Ed",1057,0,NA,NA,NA,NA,NA,"By MICHAEL SHIFTER and DAVID TOPPELBERG",NA,268,170
